value,?1,counter,?2,?3,ratio,?5,cdcl,adjacency,clause,decision,sat
11203458,,branch-misses:u,280221137,100.00,3.13,of all branches,false,set_unordered,counting,random,false
2052,,page-faults:u,280212197,100.00,,,false,set_unordered,counting,random,false
1873158209,,instructions:u,311951299,100.00,,,false,set_unordered,counting,random,false
777988649,,L1-dcache-loads:u,311951299,100.00,,,false,set_unordered,counting,random,false
49865963,,L1-dcache-load-misses:u,311951299,100.00,6.41,of all L1-dcache accesses,false,set_unordered,counting,random,false
401371315,,branches:u,311951299,100.00,,,false,set_unordered,counting,random,false
12266173,,branch-misses:u,311951299,100.00,3.06,of all branches,false,set_unordered,counting,random,false
2162,,page-faults:u,311924109,100.00,,,false,set_unordered,counting,random,false
1214414013,,instructions:u,205470908,100.00,,,false,set_unordered,counting,random,false
503149325,,L1-dcache-loads:u,205470908,100.00,,,false,set_unordered,counting,random,false
32691342,,L1-dcache-load-misses:u,205470908,100.00,6.50,of all L1-dcache accesses,false,set_unordered,counting,random,false
260162675,,branches:u,205470908,100.00,,,false,set_unordered,counting,random,false
8009415,,branch-misses:u,205470908,100.00,3.08,of all branches,false,set_unordered,counting,random,false
2022,,page-faults:u,205452748,100.00,,,false,set_unordered,counting,random,false
64332440,,instructions:u,10694562,100.00,,,false,set_unordered,counting,JW_static,true
23838698,,L1-dcache-loads:u,10694562,100.00,,,false,set_unordered,counting,JW_static,true
1099054,,L1-dcache-load-misses:u,10694562,100.00,4.61,of all L1-dcache accesses,false,set_unordered,counting,JW_static,true
13239983,,branches:u,10694562,100.00,,,false,set_unordered,counting,JW_static,true
319953,,branch-misses:u,10694562,100.00,2.42,of all branches,false,set_unordered,counting,JW_static,true
755,,page-faults:u,10690970,100.00,,,false,set_unordered,counting,JW_static,true
74587993,,instructions:u,12274334,100.00,,,false,set_unordered,counting,JW_static,true
28278766,,L1-dcache-loads:u,12274334,100.00,,,false,set_unordered,counting,JW_static,true
1389665,,L1-dcache-load-misses:u,12274334,100.00,4.91,of all L1-dcache accesses,false,set_unordered,counting,JW_static,true
15389332,,branches:u,12274334,100.00,,,false,set_unordered,counting,JW_static,true
391426,,branch-misses:u,12274334,100.00,2.54,of all branches,false,set_unordered,counting,JW_static,true
760,,page-faults:u,12273402,100.00,,,false,set_unordered,counting,JW_static,true
50859532,,instructions:u,8510631,100.00,,,false,set_unordered,counting,JW_static,true
18008577,,L1-dcache-loads:u,8510631,100.00,,,false,set_unordered,counting,JW_static,true
811510,,L1-dcache-load-misses:u,8510631,100.00,4.51,of all L1-dcache accesses,false,set_unordered,counting,JW_static,true
10394617,,branches:u,8510631,100.00,,,false,set_unordered,counting,JW_static,true
218349,,branch-misses:u,8510631,100.00,2.10,of all branches,false,set_unordered,counting,JW_static,true
754,,page-faults:u,8505831,100.00,,,false,set_unordered,counting,JW_static,true
34253433,,instructions:u,6033889,100.00,,,false,set_unordered,counting,JW_static,true
10853472,,L1-dcache-loads:u,6033889,100.00,,,false,set_unordered,counting,JW_static,true
378655,,L1-dcache-load-misses:u,6033889,100.00,3.49,of all L1-dcache accesses,false,set_unordered,counting,JW_static,true
6896231,,branches:u,6033889,100.00,,,false,set_unordered,counting,JW_static,true
103973,,branch-misses:u,6033889,100.00,1.51,of all branches,false,set_unordered,counting,JW_static,true
759,,page-faults:u,6030668,100.00,,,false,set_unordered,counting,JW_static,true
55532072,,instructions:u,10162330,100.00,,,false,set_unordered,counting,JW_static,true
20041263,,L1-dcache-loads:u,10162330,100.00,,,false,set_unordered,counting,JW_static,true
941136,,L1-dcache-load-misses:u,10162330,100.00,4.70,of all L1-dcache accesses,false,set_unordered,counting,JW_static,true
11380654,,branches:u,10162330,100.00,,,false,set_unordered,counting,JW_static,true
257616,,branch-misses:u,10162330,100.00,2.26,of all branches,false,set_unordered,counting,JW_static,true
757,,page-faults:u,10158421,100.00,,,false,set_unordered,counting,JW_static,true
125509896,,instructions:u,33331451,100.00,,,false,set_unordered,counting,JW_static,false
49194954,,L1-dcache-loads:u,33331451,100.00,,,false,set_unordered,counting,JW_static,false
3031600,,L1-dcache-load-misses:u,33331451,100.00,6.16,of all L1-dcache accesses,false,set_unordered,counting,JW_static,false
26382210,,branches:u,33331451,100.00,,,false,set_unordered,counting,JW_static,false
727854,,branch-misses:u,33331451,100.00,2.76,of all branches,false,set_unordered,counting,JW_static,false
759,,page-faults:u,33329687,100.00,,,false,set_unordered,counting,JW_static,false
279393433,,instructions:u,54484630,100.00,,,false,set_unordered,counting,JW_static,false
113735120,,L1-dcache-loads:u,54484630,100.00,,,false,set_unordered,counting,JW_static,false
7532209,,L1-dcache-load-misses:u,54484630,100.00,6.62,of all L1-dcache accesses,false,set_unordered,counting,JW_static,false
59249419,,branches:u,54484630,100.00,,,false,set_unordered,counting,JW_static,false
1769785,,branch-misses:u,54484630,100.00,2.99,of all branches,false,set_unordered,counting,JW_static,false
1030,,page-faults:u,54476175,100.00,,,false,set_unordered,counting,JW_static,false
113462748,,instructions:u,18977575,100.00,,,false,set_unordered,counting,JW_static,false
44101719,,L1-dcache-loads:u,18977575,100.00,,,false,set_unordered,counting,JW_static,false
2634290,,L1-dcache-load-misses:u,18977575,100.00,5.97,of all L1-dcache accesses,false,set_unordered,counting,JW_static,false
23830871,,branches:u,18977575,100.00,,,false,set_unordered,counting,JW_static,false
641877,,branch-misses:u,18977575,100.00,2.69,of all branches,false,set_unordered,counting,JW_static,false
762,,page-faults:u,18973365,100.00,,,false,set_unordered,counting,JW_static,false
129822796,,instructions:u,22553031,100.00,,,false,set_unordered,counting,JW_static,false
50970491,,L1-dcache-loads:u,22553031,100.00,,,false,set_unordered,counting,JW_static,false
3065298,,L1-dcache-load-misses:u,22553031,100.00,6.01,of all L1-dcache accesses,false,set_unordered,counting,JW_static,false
27326259,,branches:u,22553031,100.00,,,false,set_unordered,counting,JW_static,false
747531,,branch-misses:u,22553031,100.00,2.74,of all branches,false,set_unordered,counting,JW_static,false
760,,page-faults:u,22548619,100.00,,,false,set_unordered,counting,JW_static,false
98637136,,instructions:u,16731776,100.00,,,false,set_unordered,counting,JW_static,false
37875186,,L1-dcache-loads:u,16731776,100.00,,,false,set_unordered,counting,JW_static,false
1858423,,L1-dcache-load-misses:u,16731776,100.00,4.91,of all L1-dcache accesses,false,set_unordered,counting,JW_static,false
20663816,,branches:u,16731776,100.00,,,false,set_unordered,counting,JW_static,false
534680,,branch-misses:u,16731776,100.00,2.59,of all branches,false,set_unordered,counting,JW_static,false
759,,page-faults:u,16728203,100.00,,,false,set_unordered,counting,JW_static,false
888397956,,instructions:u,149864905,100.00,,,false,set_unordered,counting,VSIDS,true
356143822,,L1-dcache-loads:u,149864905,100.00,,,false,set_unordered,counting,VSIDS,true
21941150,,L1-dcache-load-misses:u,149864905,100.00,6.16,of all L1-dcache accesses,false,set_unordered,counting,VSIDS,true
189874018,,branches:u,149864905,100.00,,,false,set_unordered,counting,VSIDS,true
5237550,,branch-misses:u,149864905,100.00,2.76,of all branches,false,set_unordered,counting,VSIDS,true
3779,,page-faults:u,149865454,100.00,,,false,set_unordered,counting,VSIDS,true
1393895901,,instructions:u,235510130,100.00,,,false,set_unordered,counting,VSIDS,true
559407365,,L1-dcache-loads:u,235510130,100.00,,,false,set_unordered,counting,VSIDS,true
36190951,,L1-dcache-load-misses:u,235510130,100.00,6.47,of all L1-dcache accesses,false,set_unordered,counting,VSIDS,true
298232917,,branches:u,235510130,100.00,,,false,set_unordered,counting,VSIDS,true
8470863,,branch-misses:u,235510130,100.00,2.84,of all branches,false,set_unordered,counting,VSIDS,true
5708,,page-faults:u,235498443,100.00,,,false,set_unordered,counting,VSIDS,true
1481851329,,instructions:u,250951476,100.00,,,false,set_unordered,counting,VSIDS,true
595239281,,L1-dcache-loads:u,250951476,100.00,,,false,set_unordered,counting,VSIDS,true
37192222,,L1-dcache-load-misses:u,250951476,100.00,6.25,of all L1-dcache accesses,false,set_unordered,counting,VSIDS,true
316957035,,branches:u,250951476,100.00,,,false,set_unordered,counting,VSIDS,true
8843254,,branch-misses:u,250951476,100.00,2.79,of all branches,false,set_unordered,counting,VSIDS,true
6071,,page-faults:u,250946708,100.00,,,false,set_unordered,counting,VSIDS,true
178462234,,instructions:u,29324098,100.00,,,false,set_unordered,counting,VSIDS,true
68897449,,L1-dcache-loads:u,29324098,100.00,,,false,set_unordered,counting,VSIDS,true
4144185,,L1-dcache-load-misses:u,29324098,100.00,6.02,of all L1-dcache accesses,false,set_unordered,counting,VSIDS,true
37805403,,branches:u,29324098,100.00,,,false,set_unordered,counting,VSIDS,true
975900,,branch-misses:u,29324098,100.00,2.58,of all branches,false,set_unordered,counting,VSIDS,true
1093,,page-faults:u,29332185,100.00,,,false,set_unordered,counting,VSIDS,true
152798729,,instructions:u,25588387,100.00,,,false,set_unordered,counting,VSIDS,true
58564582,,L1-dcache-loads:u,25588387,100.00,,,false,set_unordered,counting,VSIDS,true
3504419,,L1-dcache-load-misses:u,25588387,100.00,5.98,of all L1-dcache accesses,false,set_unordered,counting,VSIDS,true
32309414,,branches:u,25588387,100.00,,,false,set_unordered,counting,VSIDS,true
825393,,branch-misses:u,25588387,100.00,2.55,of all branches,false,set_unordered,counting,VSIDS,true
997,,page-faults:u,25584288,100.00,,,false,set_unordered,counting,VSIDS,true
1046450456,,instructions:u,174585887,100.00,,,false,set_unordered,counting,VSIDS,false
418573493,,L1-dcache-loads:u,174585887,100.00,,,false,set_unordered,counting,VSIDS,false
27416593,,L1-dcache-load-misses:u,174585887,100.00,6.55,of all L1-dcache accesses,false,set_unordered,counting,VSIDS,false
223882766,,branches:u,174585887,100.00,,,false,set_unordered,counting,VSIDS,false
6353107,,branch-misses:u,174585887,100.00,2.84,of all branches,false,set_unordered,counting,VSIDS,false
4440,,page-faults:u,174584353,100.00,,,false,set_unordered,counting,VSIDS,false
1809374332,,instructions:u,305513885,100.00,,,false,set_unordered,counting,VSIDS,false
726151372,,L1-dcache-loads:u,305513885,100.00,,,false,set_unordered,counting,VSIDS,false
47780623,,L1-dcache-load-misses:u,305513885,100.00,6.58,of all L1-dcache accesses,false,set_unordered,counting,VSIDS,false
387287479,,branches:u,305513885,100.00,,,false,set_unordered,counting,VSIDS,false
11079906,,branch-misses:u,305513885,100.00,2.86,of all branches,false,set_unordered,counting,VSIDS,false
7433,,page-faults:u,305510870,100.00,,,false,set_unordered,counting,VSIDS,false
1330816046,,instructions:u,223425077,100.00,,,false,set_unordered,counting,VSIDS,false
533718613,,L1-dcache-loads:u,223425077,100.00,,,false,set_unordered,counting,VSIDS,false
34404335,,L1-dcache-load-misses:u,223425077,100.00,6.45,of all L1-dcache accesses,false,set_unordered,counting,VSIDS,false
284705549,,branches:u,223425077,100.00,,,false,set_unordered,counting,VSIDS,false
7951945,,branch-misses:u,223425077,100.00,2.79,of all branches,false,set_unordered,counting,VSIDS,false
5501,,page-faults:u,223423866,100.00,,,false,set_unordered,counting,VSIDS,false
840065370,,instructions:u,141702897,100.00,,,false,set_unordered,counting,VSIDS,false
335950448,,L1-dcache-loads:u,141702897,100.00,,,false,set_unordered,counting,VSIDS,false
21490828,,L1-dcache-load-misses:u,141702897,100.00,6.40,of all L1-dcache accesses,false,set_unordered,counting,VSIDS,false
179578336,,branches:u,141702897,100.00,,,false,set_unordered,counting,VSIDS,false
5115830,,branch-misses:u,141702897,100.00,2.85,of all branches,false,set_unordered,counting,VSIDS,false
3613,,page-faults:u,141700414,100.00,,,false,set_unordered,counting,VSIDS,false
1719493206,,instructions:u,291343643,100.00,,,false,set_unordered,counting,VSIDS,false
690303505,,L1-dcache-loads:u,291343643,100.00,,,false,set_unordered,counting,VSIDS,false
45432745,,L1-dcache-load-misses:u,291343643,100.00,6.58,of all L1-dcache accesses,false,set_unordered,counting,VSIDS,false
368208910,,branches:u,291343643,100.00,,,false,set_unordered,counting,VSIDS,false
10306535,,branch-misses:u,291343643,100.00,2.80,of all branches,false,set_unordered,counting,VSIDS,false
6992,,page-faults:u,291333933,100.00,,,false,set_unordered,counting,VSIDS,false
1285382486,,instructions:u,228706039,100.00,,,false,set_unordered,watched_literals,trivial,true
484040055,,L1-dcache-loads:u,228706039,100.00,,,false,set_unordered,watched_literals,trivial,true
25036289,,L1-dcache-load-misses:u,228706039,100.00,5.17,of all L1-dcache accesses,false,set_unordered,watched_literals,trivial,true
296095064,,branches:u,228706039,100.00,,,false,set_unordered,watched_literals,trivial,true
8914910,,branch-misses:u,228706039,100.00,3.01,of all branches,false,set_unordered,watched_literals,trivial,true
747,,page-faults:u,228688274,100.00,,,false,set_unordered,watched_literals,trivial,true
3167773613,,instructions:u,555485409,100.00,,,false,set_unordered,watched_literals,trivial,true
1195151383,,L1-dcache-loads:u,555485409,100.00,,,false,set_unordered,watched_literals,trivial,true
60738549,,L1-dcache-load-misses:u,555485409,100.00,5.08,of all L1-dcache accesses,false,set_unordered,watched_literals,trivial,true
730415643,,branches:u,555485409,100.00,,,false,set_unordered,watched_literals,trivial,true
22316634,,branch-misses:u,555485409,100.00,3.06,of all branches,false,set_unordered,watched_literals,trivial,true
757,,page-faults:u,555472689,100.00,,,false,set_unordered,watched_literals,trivial,true
522102436,,instructions:u,93627644,100.00,,,false,set_unordered,watched_literals,trivial,true
195037748,,L1-dcache-loads:u,93627644,100.00,,,false,set_unordered,watched_literals,trivial,true
10046499,,L1-dcache-load-misses:u,93627644,100.00,5.15,of all L1-dcache accesses,false,set_unordered,watched_literals,trivial,true
119687346,,branches:u,93627644,100.00,,,false,set_unordered,watched_literals,trivial,true
3818347,,branch-misses:u,93627644,100.00,3.19,of all branches,false,set_unordered,watched_literals,trivial,true
749,,page-faults:u,93624479,100.00,,,false,set_unordered,watched_literals,trivial,true
373422887,,instructions:u,63813551,100.00,,,false,set_unordered,watched_literals,trivial,true
138878898,,L1-dcache-loads:u,63813551,100.00,,,false,set_unordered,watched_literals,trivial,true
6906139,,L1-dcache-load-misses:u,63813551,100.00,4.97,of all L1-dcache accesses,false,set_unordered,watched_literals,trivial,true
85270473,,branches:u,63813551,100.00,,,false,set_unordered,watched_literals,trivial,true
2397970,,branch-misses:u,63813551,100.00,2.81,of all branches,false,set_unordered,watched_literals,trivial,true
747,,page-faults:u,63810727,100.00,,,false,set_unordered,watched_literals,trivial,true
795860758,,instructions:u,143939320,100.00,,,false,set_unordered,watched_literals,trivial,true
299305720,,L1-dcache-loads:u,143939320,100.00,,,false,set_unordered,watched_literals,trivial,true
14990073,,L1-dcache-load-misses:u,143939320,100.00,5.01,of all L1-dcache accesses,false,set_unordered,watched_literals,trivial,true
182843634,,branches:u,143939320,100.00,,,false,set_unordered,watched_literals,trivial,true
5286952,,branch-misses:u,143939320,100.00,2.89,of all branches,false,set_unordered,watched_literals,trivial,true
746,,page-faults:u,143932098,100.00,,,false,set_unordered,watched_literals,trivial,true
